Route_Name,Route_Link,Bus_Name,Bus_Type,Departure_Time,Duration,Starting_Time,Star_Rating,Price,Seat_Availability,Source File
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),20:30,08h 25m,04:55,1.8,INR 600,33 Seats available,bihar_bus_details.csv
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,3.4,INR 700,24 Seats available,bihar_bus_details.csv
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Shatabdi Travels,A/C Seater / Sleeper (2+1),21:00,08h 00m,05:00,2.8,INR 600,26 Seats available,bihar_bus_details.csv
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Shree Sai Krishna Luxury,A/C Seater / Sleeper (2+1),21:15,09h 15m,06:30,2.9,INR 700,35 Seats available,bihar_bus_details.csv
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,VAISHALI TRAVELS,A/C Seater / Sleeper (2+1),21:30,07h 00m,04:30,1.0,INR 550,44 Seats available,bihar_bus_details.csv
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sameer Travels,A/C Seater / Sleeper (2+1),20:30,08h 00m,04:30,4.1,INR 700,3 Seats available,bihar_bus_details.csv
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Mahuli Travels,A/C Seater / Sleeper (2+1),20:50,07h 55m,04:45,3.4,540,46 Seats available,bihar_bus_details.csv
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sree Balaji Travels,A/C Seater / Sleeper (2+1),20:00,08h 30m,04:30,2.2,INR 450,19 Seats available,bihar_bus_details.csv
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Chandralok Services,NON A/C Seater / Sleeper (2+2),21:00,08h 30m,05:30,1.6,INR 450,10 Seats available,bihar_bus_details.csv
Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:00,08h 50m,05:50,1.4,INR 500,20 Seats available,bihar_bus_details.csv
Hazaribagh to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-muzaffarpur,Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),23:15,08h 15m,07:30,2.8,INR 484,21 Seats available,bihar_bus_details.csv
Hazaribagh to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-muzaffarpur,Pawapuri Motors,A/C Seater / Sleeper (2+1),21:45,08h 00m,05:45,1.6,INR 850,9 Seats available,bihar_bus_details.csv
Hazaribagh to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-muzaffarpur,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),21:35,07h 55m,05:30,2.7,800,8 Seats available,bihar_bus_details.csv
Hazaribagh to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-muzaffarpur,Tejas Maa Bhawani,A/C Sleeper (2+1),21:45,07h 30m,05:15,2.7,INR 900,2 Seats available,bihar_bus_details.csv
Hazaribagh to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-muzaffarpur,Tejas Maa Bhawani,Non AC Seater (2+2),21:00,08h 30m,05:30,2.7,INR 599,2 Seats available,bihar_bus_details.csv
Hazaribagh to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/hazaribagh-to-muzaffarpur,Sri Krishna Rath,A/C Seater / Sleeper (2+2),00:20,08h 15m,08:35,1.4,1100,62 Seats available,bihar_bus_details.csv
Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Panwar Travels,A/C Seater / Sleeper (2+1),15:40,14h 35m,06:15,2.5,INR 2500,24 Seats available,bihar_bus_details.csv
Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Panwar Travels,AC Sleeper (2+1),14:25,15h 05m,05:30,2.3,INR 1850,20 Seats available,bihar_bus_details.csv
Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),17:35,13h 55m,07:30,1.7,INR 1499,27 Seats available,bihar_bus_details.csv
Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Travel Point World LLP,A/C Seater / Sleeper (2+2),18:20,12h 30m,06:50,1.7,INR 1999,38 Seats available,bihar_bus_details.csv
Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),15:00,15h 43m,06:43,1.3,INR 1899,35 Seats available,bihar_bus_details.csv
Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Maa kali Travels,A/C Seater / Sleeper (2+2),14:55,16h 00m,06:55,1.3,INR 399,12 Seats available,bihar_bus_details.csv
Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Shree Balajee Travels And Cargo,NON A/C Seater/ Sleeper (2+1),16:30,13h 30m,06:00,1.3,INR 1500,28 Seats available,bihar_bus_details.csv
Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+2),18:30,12h 30m,07:00,1.3,INR 1999,58 Seats available,bihar_bus_details.csv
Chandigarh to Vrindavan,https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan,Chandigarh Transport Undertaking (CTU) - 165938,HVAC Seater (2+3),20:00,09h 45m,05:45,4.1,INR 634.7,34 Seats available,chandigarh_bus_details.csv
Chandigarh to Vrindavan,https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:30,09h 30m,03:00,3.8,INR 1099,35 Seats available,chandigarh_bus_details.csv
Chandigarh to Vrindavan,https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan,GK Travels,A/C Seater/Sleeper (2+1),16:00,08h 00m,00:00,2.0,INR 1199,36 Seats available,chandigarh_bus_details.csv
Chandigarh to Vrindavan,https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan,GK Travels,A/C Seater/Sleeper (2+1),18:00,07h 15m,01:15,3.6,INR 2999,30 Seats available,chandigarh_bus_details.csv
Chandigarh to Baijnath,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,HRTC - 1514,Ordinary 3+2 Non AC Seater,16:00,08h 45m,00:45,3.8,INR 543,37 Seats available,chandigarh_bus_details.csv
Chandigarh to Baijnath,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,HRTC - 1505,Ordinary 3+2 Non AC Seater,20:16,07h 44m,04:00,4.1,INR 513,37 Seats available,chandigarh_bus_details.csv
Chandigarh to Baijnath,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,HRTC - 1150,Ordinary 3+2 Non AC Seater,20:30,08h 45m,05:15,4.1,INR 518,37 Seats available,chandigarh_bus_details.csv
Chandigarh to Baijnath,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,Chandigarh Transport Undertaking (CTU) - 165825,HVAC Seater (2+3),20:08,09h 00m,05:08,3.5,INR 611.4,47 Seats available,chandigarh_bus_details.csv
Chandigarh to Baijnath,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,06h 35m,06:30,4.6,INR 499,8 Seats available,chandigarh_bus_details.csv
Ahmedabad to Ganganagar (Sri Ganganagar),https://www.redbus.in/bus-tickets/ahmedabad-to-ganganagar,Royal Karnavati Travels,A/C Seater / Sleeper (2+1),15:15,19h 15m,10:30,3.9,INR 1099,25 Seats available,gsrtc_bus_details.csv
Sirohi (Rajasthan) to Bikaner,https://www.redbus.in/bus-tickets/sirohi-to-bikaner,Mahaveer Travel Company,NON AC Seater / Sleeper 2+1,23:00,08h 00m,07:00,2.9,INR 500,21 Seats available,gsrtc_bus_details.csv
Sirohi (Rajasthan) to Bikaner,https://www.redbus.in/bus-tickets/sirohi-to-bikaner,TNB Travels and Cargo,A/C Seater / Sleeper (2+1),23:50,07h 40m,07:30,4.6,INR 762,21 Seats available,gsrtc_bus_details.csv
Sirohi (Rajasthan) to Bikaner,https://www.redbus.in/bus-tickets/sirohi-to-bikaner,Parshwanath Travel Pvt. Ltd,Bharat Benz A/C Sleeper (2+1),23:55,07h 35m,07:30,3.9,904,13 Seats available,gsrtc_bus_details.csv
Sirohi (Rajasthan) to Bikaner,https://www.redbus.in/bus-tickets/sirohi-to-bikaner,Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:43,07h 17m,07:00,3.9,INR 762,32 Seats available,gsrtc_bus_details.csv
Sirohi (Rajasthan) to Bikaner,https://www.redbus.in/bus-tickets/sirohi-to-bikaner,Rytham Tours And Travels,NON A/C Sleeper (2+1),23:35,07h 00m,06:35,1.9,749,33 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,RSRTC - 191942,Express Non AC Seater 2+3,17:30,17h 30m,11:00,3.6,INR 733,38 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,12h 00m,07:00,4.2,INR 762,30 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,Parshwanath Travel Pvt. Ltd,Bharat Benz A/C Sleeper (2+1),19:00,12h 30m,07:30,4.2,904,11 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,TNB Travels and Cargo,A/C Seater / Sleeper (2+1),19:15,12h 15m,07:30,4.7,INR 762,20 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,Shrinath® Travel Agency Pvt. Ltd.,A/C Sleeper (2+1),20:15,13h 15m,09:30,2.1,INR 857,25 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,Mahaveer Travel Company,NON AC Seater / Sleeper 2+1,17:00,14h 00m,07:00,3.2,INR 600,20 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,Shrinath® Travel Agency Pvt. Ltd.,AC Sleeper (2+1),18:40,14h 45m,09:25,1.5,INR 1500,17 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),19:30,13h 30m,09:00,1.7,INR 700,13 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,Royal Karnavati Travels,A/C Seater / Sleeper (2+1),15:15,13h 20m,04:35,4.0,INR 699,19 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,Sharma Bus Service,A/C Sleeper (2+1),21:00,12h 05m,09:05,3.6,INR 1200,16 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,Salasar Travels,NON A/C Sleeper (2+1),20:35,13h 25m,10:00,3.0,INR 1500,25 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,Rytham Tours And Travels,NON A/C Sleeper (2+1),16:35,14h 00m,06:35,2.1,749,19 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,V K Jain Marvar Travels,NON A/C Sleeper (2+1),20:10,13h 50m,10:00,3.5,INR 1500,36 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,Shree Marudhar Travels,A/C Sleeper (2+1),19:00,14h 45m,09:45,3.3,INR 1700,24 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,Jain Travels (SRT),A/C Sleeper (2+1),19:45,13h 10m,08:55,2.4,INR 1600,17 Seats available,gsrtc_bus_details.csv
Ahmedabad to Bikaner,https://www.redbus.in/bus-tickets/ahmedabad-to-bikaner,Jai Bajrang Tours And Travels,NON AC Seater / Sleeper 2+1,21:00,13h 30m,10:30,1.8,INR 2199,18 Seats available,gsrtc_bus_details.csv
Jodhpur to Hanumangarh,https://www.redbus.in/bus-tickets/jodhpur-to-hanumangarh,Jakhar Travels,A/C Seater / Sleeper (2+1),21:00,09h 15m,06:15,4.5,INR 648,24 Seats available,gsrtc_bus_details.csv
Jodhpur to Hanumangarh,https://www.redbus.in/bus-tickets/jodhpur-to-hanumangarh,Chandra Raj Travels,AC Sleeper (2+1),20:00,09h 45m,05:45,3.5,INR 900,33 Seats available,gsrtc_bus_details.csv
Jodhpur to Hanumangarh,https://www.redbus.in/bus-tickets/jodhpur-to-hanumangarh,RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),18:00,09h 50m,03:50,2.7,INR 900,30 Seats available,gsrtc_bus_details.csv
Sumerpur (Rajasthan) to Bikaner,https://www.redbus.in/bus-tickets/sumerpur-to-bikaner,Mahaveer Travel Company,NON AC Seater / Sleeper 2+1,23:30,07h 30m,07:00,3.0,INR 500,20 Seats available,gsrtc_bus_details.csv
Abu Road to Bikaner,https://www.redbus.in/bus-tickets/abu-road-to-bikaner,RSRTC - 191942,Express Non AC Seater 2+3,22:45,12h 15m,11:00,3.6,INR 543,42 Seats available,gsrtc_bus_details.csv
Abu Road to Bikaner,https://www.redbus.in/bus-tickets/abu-road-to-bikaner,Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:56,08h 04m,07:00,4.6,INR 762,36 Seats available,gsrtc_bus_details.csv
Abu Road to Bikaner,https://www.redbus.in/bus-tickets/abu-road-to-bikaner,Shrinath® Travel Agency Pvt. Ltd.,A/C Sleeper (2+1),22:30,09h 10m,07:40,1.0,INR 800,36 Seats available,gsrtc_bus_details.csv
Abu Road to Bikaner,https://www.redbus.in/bus-tickets/abu-road-to-bikaner,TNB Travels and Cargo,A/C Seater / Sleeper (2+1),23:00,08h 30m,07:30,4.6,INR 762,27 Seats available,gsrtc_bus_details.csv
Abu Road to Bikaner,https://www.redbus.in/bus-tickets/abu-road-to-bikaner,Royal Karnavati Travels,A/C Seater / Sleeper (2+1),19:30,09h 05m,04:35,4.8,INR 699,33 Seats available,gsrtc_bus_details.csv
Abu Road to Bikaner,https://www.redbus.in/bus-tickets/abu-road-to-bikaner,Mahaveer Travel Company,NON AC Seater / Sleeper 2+1,22:00,09h 00m,07:00,3.0,INR 600,21 Seats available,gsrtc_bus_details.csv
Abu Road to Bikaner,https://www.redbus.in/bus-tickets/abu-road-to-bikaner,Salasar Travels,NON A/C Sleeper (2+1),01:20,08h 40m,10:00,3.0,INR 1500,27 Seats available,gsrtc_bus_details.csv
Abu Road to Bikaner,https://www.redbus.in/bus-tickets/abu-road-to-bikaner,Rytham Tours And Travels,NON A/C Sleeper (2+1),21:26,09h 09m,06:35,1.2,749,33 Seats available,gsrtc_bus_details.csv
Abu Road to Bikaner,https://www.redbus.in/bus-tickets/abu-road-to-bikaner,Shrinath® Travel Agency Pvt. Ltd.,AC Sleeper (2+1),23:25,10h 00m,09:25,1.0,INR 1500,24 Seats available,gsrtc_bus_details.csv
Ahmedabad to Suratgarh,https://www.redbus.in/bus-tickets/ahmedabad-to-suratgarh,Royal Karnavati Travels,A/C Seater / Sleeper (2+1),15:15,16h 45m,08:00,4.1,INR 1099,40 Seats available,gsrtc_bus_details.csv
Mehsana to Ganganagar (Sri Ganganagar),https://www.redbus.in/bus-tickets/mehsana-to-ganganagar,Royal Karnavati Travels,A/C Seater / Sleeper (2+1),17:00,17h 30m,10:30,4.1,INR 1099,29 Seats available,gsrtc_bus_details.csv
Palanpur to Hanumangarh,https://www.redbus.in/bus-tickets/palanpur-to-hanumangarh,Royal Karnavati Travels,A/C Seater / Sleeper (2+1),18:30,15h 00m,09:30,2.8,INR 999,25 Seats available,gsrtc_bus_details.csv
Ahmedabad to Hanumangarh,https://www.redbus.in/bus-tickets/ahmedabad-to-hanumangarh,Royal Karnavati Travels,A/C Seater / Sleeper (2+1),15:15,18h 15m,09:30,3.2,INR 1099,25 Seats available,gsrtc_bus_details.csv
Swaroopganj to Bikaner,https://www.redbus.in/bus-tickets/swaroopganj-to-bikaner,TNB Travels and Cargo,A/C Seater / Sleeper (2+1),23:30,08h 00m,07:30,4.6,INR 762,27 Seats available,gsrtc_bus_details.csv
Swaroopganj to Bikaner,https://www.redbus.in/bus-tickets/swaroopganj-to-bikaner,Shrinath® Travel Agency Pvt. Ltd.,A/C Sleeper (2+1),22:50,08h 50m,07:40,3.4,INR 800,36 Seats available,gsrtc_bus_details.csv
Swaroopganj to Bikaner,https://www.redbus.in/bus-tickets/swaroopganj-to-bikaner,Shrinath® Travel Agency Pvt. Ltd.,AC Sleeper (2+1),23:55,09h 30m,09:25,3.4,INR 1400,18 Seats available,gsrtc_bus_details.csv
Swaroopganj to Bikaner,https://www.redbus.in/bus-tickets/swaroopganj-to-bikaner,Mahaveer Travel Company,NON AC Seater / Sleeper 2+1,22:15,08h 45m,07:00,3.0,INR 600,21 Seats available,gsrtc_bus_details.csv
Swaroopganj to Bikaner,https://www.redbus.in/bus-tickets/swaroopganj-to-bikaner,Salasar Travels,NON A/C Sleeper (2+1),00:40,09h 20m,10:00,3.0,INR 1500,24 Seats available,gsrtc_bus_details.csv
Swaroopganj to Bikaner,https://www.redbus.in/bus-tickets/swaroopganj-to-bikaner,Rytham Tours And Travels,NON A/C Sleeper (2+1),21:56,08h 39m,06:35,2.9,749,33 Seats available,gsrtc_bus_details.csv
Pali (Rajasthan) to Bikaner,https://www.redbus.in/bus-tickets/pali-rajasthan-to-bikaner,SHINE STAR LUXARY COACH AND CARGO,A/C Seater / Sleeper (2+1),20:00,06h 45m,02:45,4.1,INR 650,42 Seats available,gsrtc_bus_details.csv
Pali (Rajasthan) to Bikaner,https://www.redbus.in/bus-tickets/pali-rajasthan-to-bikaner,Jain travels regd,A/C Seater / Sleeper (2+1),20:30,07h 30m,04:00,4.4,INR 550,23 Seats available,gsrtc_bus_details.csv
Pali (Rajasthan) to Bikaner,https://www.redbus.in/bus-tickets/pali-rajasthan-to-bikaner,JAIN TRAVELS REGD.(DOLPHIN),A/C Sleeper (2+1),22:15,06h 15m,04:30,4.4,INR 900,20 Seats available,gsrtc_bus_details.csv
Pali (Rajasthan) to Bikaner,https://www.redbus.in/bus-tickets/pali-rajasthan-to-bikaner,Jakhar Travels,A/C Seater / Sleeper (2+1),23:15,07h 15m,06:30,4.0,INR 500,28 Seats available,gsrtc_bus_details.csv
Mehsana to Hanumangarh,https://www.redbus.in/bus-tickets/mehsana-to-hanumangarh,Royal Karnavati Travels,A/C Seater / Sleeper (2+1),17:00,16h 30m,09:30,4.1,INR 1099,40 Seats available,gsrtc_bus_details.csv
Ahmedabad to Pilibanga,https://www.redbus.in/bus-tickets/ahmedabad-to-pili-bhanga,Royal Karnavati Travels,A/C Seater / Sleeper (2+1),15:15,17h 30m,08:45,4.1,INR 1099,40 Seats available,gsrtc_bus_details.csv
Abu Road to Hanumangarh,https://www.redbus.in/bus-tickets/abu-road-to-hanumangarh,Royal Karnavati Travels,A/C Seater / Sleeper (2+1),19:30,14h 00m,09:30,4.5,INR 999,40 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,RSRTC - 191942,Express Non AC Seater 2+3,17:30,11h 00m,04:30,3.6,INR 475,38 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,RSRTC - 193351,Express Non AC Seater 2+3,23:15,09h 15m,08:30,3.6,INR 474,29 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),22:15,08h 45m,07:00,4.7,INR 500,26 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,M R Travels,Volvo Multi Axle Sleeper B11R (2+1),22:20,08h 25m,06:45,4.7,INR 918,22 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Shree Devnarayan Travels,A/C Sleeper (2+1),23:00,08h 45m,07:45,4.7,INR 900,28 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Punjab Travels,A/C Seater / Sleeper (2+1),22:30,09h 00m,07:30,4.5,INR 523,25 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Gajraj Travels,A/C Sleeper (2+1),22:45,08h 35m,07:20,4.6,INR 900,20 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,21:30,09h 00m,06:30,4.4,INR 500,17 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Jain travels regd,VE A/C Seater / Sleeper (2+1),22:30,08h 49m,07:19,4.5,INR 600,26 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Mahaveer Travel Company,A/C Seater / Sleeper (2+1),21:15,09h 25m,06:40,3.0,INR 500,30 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Parshwanath Travel Pvt. Ltd,Bharat Benz A/C Sleeper (2+1),19:00,08h 40m,03:40,3.9,814,12 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Royal Karnavati Travels,A/C Seater / Sleeper (2+1),15:15,09h 35m,00:50,4.3,INR 599,25 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Rajan Travels,A/C Sleeper (2+1),22:45,08h 55m,07:40,3.8,INR 1000,22 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Mahaveer Travel Company,NON AC Seater / Sleeper 2+1,17:00,10h 00m,03:00,3.7,INR 500,20 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Shree Mahaveer Travels ®,Non A/C Seater / Sleeper (2+1),21:00,10h 00m,07:00,2.0,INR 399,22 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),19:30,09h 15m,04:45,3.0,INR 700,13 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Shrinath® Travel Agency Pvt. Ltd.,A/C Sleeper (2+1),20:15,08h 30m,04:45,1.5,INR 857,25 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,M R Travels,A/C Sleeper (2+1),22:30,07h 00m,05:30,2.0,INR 917,24 Seats available,gsrtc_bus_details.csv
Ahmedabad to Jodhpur,https://www.redbus.in/bus-tickets/ahmedabad-to-jodhpur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),19:30,09h 00m,04:30,4.7,INR 700,29 Seats available,gsrtc_bus_details.csv
